pic0: pic0=bus_tran_any,umask=0x20
pic1: pic1=l2_rqsts,umask=0x4f
   time cpu event      pic0      pic1 
540.007   1  tick 148087430         0 
540.007   2  tick 178683032         0 
540.007   0  tick  78328931         0 
540.007   4  tick 198782772         0 
540.007   6  tick 207525251         0 
540.007   7  tick 152010242         0 
540.008   5  tick 225619678         0 
545.007   0  tick 154513074         0 
545.007   2  tick 159288039         0 
545.007   5  tick 164398283         0 
545.007   6  tick 165609884         0 
545.008   4  tick 160947245         0 
545.030   1  tick 176009652         0 
546.217   3  tick 181337939         0 
546.686   7  tick 162731962         0 
550.007   3  tick  95444467         0 
550.007   1  tick  90737706         0 
550.007   7  tick  29369472         0 
550.007   0  tick 122282113         0 
550.007   5  tick  79294786         0 
550.007   6  tick  93478610         0 
550.007   4  tick 184527992         0 
550.008   2  tick 192923694         0 
555.007   1  tick 137263618         0 
555.007   3  tick 128557023         0 
555.007   2  tick 164271570         0 
555.007   6  tick 169760908         0 
555.007   4  tick 152982545         0 
555.007   7  tick 149212577         0 
555.007   5  tick 151098772         0 
555.008   0  tick 163111873         0 
560.007   3  tick  86913611         0 
560.007   7  tick 106621939         0 
560.355   6  tick  69359232         0 
560.652   0  tick  73628348         0 
560.829   4  tick  67133881         0 
561.046   1  tick  70766119         0 
561.145   5  tick  73511676         0 
561.568   2  tick  99874761         0 
565.007   4  tick 110064182         0 
565.008   3  tick 139043741         0 
565.008   7  tick 141442841         0 
565.008   2  tick  92186534         0 
565.036   0  tick 112691001         0 
565.549   6  tick 133202549         0 
565.587   5  tick 121083177         0 
565.670   1  tick 122916541         0 
570.007   2  tick 166280735         0 
570.007   3  tick 148101712         0 
570.007   7  tick 164662750         0 
570.007   4  tick 178861759         0 
570.007   1  tick 121767120         0 
570.007   6  tick 157374373         0 
570.008   0  tick 180326491         0 
570.008   5  tick 151339358         0 
575.007   4  tick 211455934         0 
575.007   6  tick 212101927         0 
575.007   5  tick 238658324         0 
575.007   7  tick 221782280         0 
575.007   1  tick 203273052         0 
575.007   2  tick 201740924         0 
575.007   3  tick 233948610         0 
575.007   0  tick 227894445         0 
580.007   0  tick 220297981         0 
580.007   6  tick 209280643         0 
580.007   4  tick 227884380         0 
581.000   5  tick 135772605         0 
582.712   3  tick 197302231         0 
582.915   1  tick 218753858         0 
583.174   7  tick 188817020         0 
583.565   2  tick 197068995         0 
585.007   3  tick  76719227         0 
585.007   1  tick  81760988         0 
585.007   4  tick 144513785         0 
585.007   5  tick 135060179         0 
585.007   7  tick  79586694         0 
585.007   2  tick  53422620         0 
585.009   0  tick  57326902         0 
585.130   6  tick 101556513         0 
590.007   2  tick 180211997         0 
590.007   0  tick 194038784         0 
590.007   4  tick 148983648         0 
590.007   1  tick 196694721         0 
590.007   5  tick 193648075         0 
590.007   3  tick 171595352         0 
590.008   7  tick 179537681         0 
590.646   6  tick 178491226         0 
595.007   1  tick  81892664         0 
595.007   2  tick  82270007         0 
595.007   7  tick 148672333         0 
595.007   6  tick  71644695         0 
595.009   3  tick 143979661         0 
595.010   5  tick 134467529         0 
595.474   4  tick 111661772         0 
595.498   0  tick  77233196         0 
600.007   2  tick 178501902         0 
600.007   0  tick 143501690         0 
600.007   3  tick 161380335         0 
600.007   1  tick 154743143         0 
600.007   6  tick 191297034         0 
600.007   7  tick 148326931         0 
600.008   5  tick 177491943         0 
600.009   4  tick 149822771         0 
605.007   2  tick 172619793         0 
605.007   0  tick 195033578         0 
605.007   6  tick 200998790         0 
605.007   3  tick 210472223         0 
605.007   1  tick 179525536         0 
605.007   7  tick 210165062         0 
605.007   5  tick 190880943         0 
605.008   4  tick 172561132         0 
610.007   0  tick 218788381         0 
610.007   2  tick 225309520         0 
610.007   3  tick 234157371         0 
610.007   1  tick 241438905         0 
610.007   6  tick 243764324         0 
610.007   4  tick 243636442         0 
610.007   7  tick 240768787         0 
610.007   5  tick 228450959         0 
615.007   4  tick 279850422         0 
615.007   1  tick 258346689         0 
615.007   7  tick 187206249         0 
617.071   6  tick 257982927         0 
617.476   2  tick 282878552         0 
618.310   5  tick 274669387         0 
618.360   0  tick 210511537         0 
618.539   3  tick 303171878         0 
620.007   7  tick 143764740         0 
620.007   5  tick  45557021         0 
620.007   1  tick 159541618         0 
620.007   6  tick 100573762         0 
620.007   3  tick  53983214         0 
620.007   4  tick  69965987         0 
620.008   0  tick  57662446         0 
621.784   2  tick   9388146         0 
625.007   0  tick  55341874         0 
625.007   2  tick 130356909         0 
625.007   5  tick 103935608         0 
625.010   1  tick 138401917         0 
625.057   7  tick  28078489         0 
625.057   6  tick  95828032         0 
625.057   4  tick  52372441         0 
625.057   3  tick  71149482         0 
630.007   3  tick 241235052         0 
630.007   1  tick 273703202         0 
630.007   5  tick 235898821         0 
630.007   7  tick 295126222         0 
630.007   0  tick 225748646         0 
630.007   4  tick 282975263         0 
630.007   2  tick 312175356         0 
630.217   6  tick 292744392         0 
635.007   0  tick 210496275         0 
635.007   2  tick 110188995         0 
635.007   6  tick 109592727         0 
635.007   4  tick 180402503         0 
635.007   5  tick  83313930         0 
635.205   3  tick 113050215         0 
635.771   1  tick 159105498         0 
637.137   7  tick 185587915         0 
640.008   4  tick  38154080         0 
640.642   1  tick  22792179         0 
641.117   2  tick  90499294         0 
641.207   5  tick  87453216         0 
641.348   0  tick 109522095         0 
641.439   3  tick 109386355         0 
641.584   7  tick   9205680         0 
641.680   6  tick   9717070         0 
645.007   6  tick  94452975         0 
645.007   4  tick  89613777         0 
645.007   3  tick  90785631         0 
645.007   7  tick  91869593         0 
645.007   5  tick  85165021         0 
645.008   1  tick  88002985         0 
645.008   2  tick  88157802         0 
645.008   0  tick  95273933         0 
650.007   3  tick 107893545         0 
650.007   1  tick 110109906         0 
650.007   2  tick 108702192         0 
650.007   5  tick 110123964         0 
650.007   7  tick 104310678         0 
650.007   4  tick 109186588         0 
650.007   6  tick 106958880         0 
650.008   0  tick  98222928         0 
655.007   4  tick 133386433         0 
655.007   1  tick 127668216         0 
655.007   3  tick 116016978         0 
655.007   2  tick 127123098         0 
655.007   0  tick 131932765         0 
655.007   7  tick 130202980         0 
655.008   5  tick 134338210         0 
655.017   6  tick 137278469         0 
660.007   6  tick 176479393         0 
660.007   4  tick 167588987         0 
660.007   1  tick 187004925         0 
660.007   3  tick 182663640         0 
660.007   0  tick 197576915         0 
660.007   7  tick 182171824         0 
660.007   5  tick 154990362         0 
660.008   2  tick 168113406         0 
665.007   2  tick 198314906         0 
665.007   0  tick 176171443         0 
665.007   6  tick 239292653         0 
665.007   4  tick 176151726         0 
665.007   1  tick 209891822         0 
665.007   3  tick 214586379         0 
665.007   7  tick 226592023         0 
665.007   5  tick 189101584         0 
670.007   4  tick 219193699         0 
670.007   6  tick 231775899         0 
670.007   3  tick 222182965         0 
670.007   7  tick 225329473         0 
670.007   0  tick 192339941         0 
670.007   1  tick 213399531         0 
670.009   2  tick 211642521         0 
670.009   5  tick 226356971         0 
675.007   5  tick  90838523         0 
675.007   6  tick 116685002         0 
675.007   3  tick 131805192         0 
675.329   7  tick  81922379         0 
675.431   4  tick 110623453         0 
676.486   2  tick 171722146         0 
676.639   0  tick  80311923         0 
676.846   1  tick 152992479         0 
680.007   1  tick  97553693         0 
680.007   2  tick 114144175         0 
680.007   6  tick 181477727         0 
680.007   4  tick 172369182         0 
680.214   5  tick 115060584         0 
680.786   3  tick 128722929         0 
681.123   0  tick  28650248         0 
681.349   7  tick  86473840         0 
685.007   2  tick 169289301         0 
685.007   0  tick 112931871         0 
685.007   6  tick 149655038         0 
685.007   5  tick 102902625         0 
685.007   7  tick 116966081         0 
685.007   1  tick 133901660         0 
685.007   3  tick 129295047         0 
685.008   4  tick 128437970         0 
690.007   3  tick 183755381         0 
690.007   1  tick 174281385         0 
690.007   2  tick 172141779         0 
690.007   5  tick 185831569         0 
690.007   7  tick 190954781         0 
690.008   6  tick 170038114         0 
690.008   4  tick 161150831         0 
690.009   0  tick 178043132         0 
695.007   3  tick 199365504         0 
695.007   1  tick 171573547         0 
695.007   4  tick 193800291         0 
695.007   6  tick 207105070         0 
695.007   7  tick 197997919         0 
695.007   0  tick 209651219         0 
695.007   2  tick 190344817         0 
695.008   5  tick 205221099         0 
700.007   1  tick 219410617         0 
700.007   3  tick 221209746         0 
700.007   2  tick 255394763         0 
700.007   0  tick 194202889         0 
700.007   4  tick 254286094         0 
700.007   5  tick 219490510         0 
700.007   7  tick 234209244         0 
700.007   6  tick 214749028         0 
705.007   3  tick 221669490         0 
705.007   5  tick 207103877         0 
705.007   0  tick 199044716         0 
705.007   4  tick 229053970         0 
705.007   2  tick 214946949         0 
705.007   6  tick 210305735         0 
705.008   7  tick 220354220         0 
705.008   1  tick 221574226         0 
710.007   7  tick 241799128         0 
710.007   5  tick 208562376         0 
710.007   0  tick 224165011         0 
710.756   3  tick 136347641         0 
711.316   4  tick 185334673         0 
712.470   1  tick 158836041         0 
712.520   2  tick 190788867         0 
712.992   6  tick 241066467         0 
715.007   6  tick  89851901         0 
715.009   5  tick 161493256         0 
715.084   0  tick  67999072         0 
715.091   3  tick  44481182         0 
715.201   7  tick  21202821         0 
715.585   1  tick  41875529         0 
717.026   4  tick  92180383         0 
717.459   2  tick  75481652         0 
720.007   2  tick  78550125         0 
720.007   3  tick  58453117         0 
720.007   6  tick 142388241         0 
720.007   4  tick  75880349         0 
720.008   1  tick  45100524         0 
720.008   5  tick  67988385         0 
720.262   7  tick 123219631         0 
720.012   0  tick  71142522         0 
725.007   4  tick 201438244         0 
